timestamp,FIT101,LIT101,MV101,P101,AIT201,AIT202,AIT203,FIT201,MV201,P203,P205,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P402,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,PIT501,PIT502,PIT503,FIT601,P602
28/12/2015 5:21:06 PM,-0.994511,-0.586839,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.989022,0.984123,1.010906,1.007044,0.778220,0.899564,-1.444558,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.645809,0.696421,0.564624,0.666260,0.681391,0.648489,-0.608089,-0.205391,-0.108678,0.691881,0.719623,0.680361,0.673927,0.681331,0.669739,0.976041,0.668796,-0.095175,-0.088377
28/12/2015 5:21:07 PM,-0.994511,-0.589656,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.988918,0.984123,1.010906,1.007044,0.778220,0.901911,-1.443628,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.645809,0.691926,0.564368,0.666260,0.681391,0.648489,-0.608089,-0.205391,-0.108678,0.691881,0.692141,0.680361,0.673927,0.681331,0.669739,0.976041,0.668796,-0.095175,-0.088377
28/12/2015 5:21:08 PM,-0.994511,-0.595289,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.988294,0.984123,1.010906,1.007044,0.778220,0.901911,-1.445488,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.691926,0.565777,0.666260,0.681391,0.648489,-0.608089,-0.205391,-0.108678,0.691881,0.683766,0.680361,0.673927,0.681331,0.669739,0.976041,0.668796,-0.095175,-0.088377
28/12/2015 5:21:09 PM,-0.994511,-0.596697,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.988294,0.984123,1.010906,1.007044,0.778220,0.901911,-1.447348,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.695940,0.565137,0.666260,0.681391,0.648489,-0.608089,-0.205391,-0.108678,0.691881,0.673031,0.680361,0.673927,0.681331,0.669739,0.976041,0.668796,-0.095175,-0.088377
28/12/2015 5:21:10 PM,-0.994511,-0.602894,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.988294,0.984123,1.010906,1.007044,0.778220,0.901911,-1.445023,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.695940,0.565137,0.666260,0.681391,0.648489,-0.608089,-0.205391,-0.108678,0.689471,0.652204,0.680361,0.673927,0.681331,0.669739,0.976041,0.666327,-0.095175,-0.088377
28/12/2015 5:21:11 PM,-0.994511,-0.605429,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.988294,0.984123,1.010906,1.007044,0.775223,0.901911,-1.444558,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.695940,0.564753,0.666260,0.681391,0.648489,-0.608089,-0.205391,-0.108678,0.689310,0.637389,0.680361,0.673927,0.681331,0.669739,0.976041,0.666327,-0.095175,-0.088377
28/12/2015 5:21:12 PM,-0.994511,-0.611908,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.988294,0.984123,1.010906,1.007044,0.775223,0.905080,-1.445488,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.693050,0.565777,0.666260,0.681391,0.648489,-0.608089,-0.205391,-0.108678,0.688186,0.633954,0.680361,0.673927,0.681331,0.667836,0.976041,0.666327,-0.095175,-0.088377
28/12/2015 5:21:13 PM,-0.994511,-0.617822,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.988294,0.984123,1.010906,1.007044,0.775223,0.905080,-1.442233,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.692247,0.565649,0.666260,0.681391,0.648489,-0.608089,-0.205391,-0.108678,0.687543,0.633954,0.680361,0.673927,0.681331,0.667836,0.976041,0.666327,-0.095175,-0.088377
28/12/2015 5:21:14 PM,-0.994511,-0.619513,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.986214,0.984123,1.010906,1.007044,0.775223,0.905080,-1.438512,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.692247,0.566930,0.666260,0.681391,0.644346,-0.608089,-0.205391,-0.108678,0.686096,0.633954,0.680361,0.677060,0.681331,0.667836,0.976041,0.666327,-0.095175,-0.088377
28/12/2015 5:21:15 PM,-0.994511,-0.622048,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.986214,0.984123,1.010906,1.007044,0.775223,0.905080,-1.438512,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.692247,0.567698,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.108678,0.686096,0.661651,0.680361,0.685115,0.681331,0.666373,0.976041,0.666327,-0.095175,-0.088377
28/12/2015 5:21:16 PM,-0.994511,-0.625146,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.986214,0.984123,1.010906,1.007044,0.769893,0.905080,-1.439908,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.694174,0.567698,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.108678,0.685455,0.666589,0.680361,0.685563,0.681331,0.666373,0.976041,0.663668,-0.095175,-0.088377
28/12/2015 5:21:17 PM,-0.994511,-0.632469,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.986214,0.984123,1.010906,1.007044,0.768893,0.905080,-1.438512,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.643516,0.694174,0.568851,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.108678,0.685455,0.651345,0.680361,0.677060,0.681331,0.666373,0.976041,0.663668,-0.095175,-0.088377
28/12/2015 5:21:18 PM,-0.994511,-0.641764,-0.969013,1.003776,0.867305,-0.738350,-0.046363,0.986214,0.984123,1.010906,1.007044,0.768893,0.905080,-1.438048,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644172,0.694174,0.567314,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.108678,0.685455,0.650271,0.680361,0.682430,0.681331,0.666373,0.976041,0.663668,-0.095175,-0.088377
28/12/2015 5:21:19 PM,-0.994511,-0.647116,-0.969013,1.003776,0.867305,-0.740514,-0.046363,0.986214,0.984123,1.010906,1.007044,0.767228,0.904844,-1.438048,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.694174,0.567570,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.127290,0.685455,0.649413,0.680361,0.686905,0.681331,0.666373,0.976041,0.663668,-0.095175,-0.088377
28/12/2015 5:21:20 PM,-0.994511,-0.650778,-0.969013,1.003776,0.867305,-0.740514,-0.046363,0.986214,0.984123,1.010906,1.007044,0.767228,0.902850,-1.438977,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.694174,0.567954,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.127290,0.686096,0.653493,0.680361,0.686905,0.681331,0.666373,0.976041,0.664997,-0.095175,-0.088377
28/12/2015 5:21:21 PM,-0.994511,-0.650778,-0.969013,1.003776,0.867305,-0.740514,-0.046363,0.985382,0.984123,1.010906,1.007044,0.777221,0.902263,-1.438048,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.694174,0.569491,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.127290,0.687864,0.686988,0.680361,0.687801,0.681331,0.666373,0.976041,0.665757,-0.095175,-0.088377
28/12/2015 5:21:22 PM,-0.994511,-0.654157,-0.969013,1.003776,0.867305,-0.740514,-0.046363,0.985382,0.984123,1.010906,1.007044,0.778220,0.901911,-1.441303,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.694174,0.569875,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.127290,0.689150,0.700730,0.680361,0.689143,0.681331,0.666373,0.976041,0.665757,-0.095175,-0.088377
28/12/2015 5:21:23 PM,-0.994511,-0.654721,-0.969013,1.003776,0.867305,-0.740514,-0.046363,0.985382,0.984123,1.010906,1.007044,0.780552,0.901911,-1.440372,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.696421,0.570259,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.127290,0.689150,0.714470,0.680361,0.689143,0.681331,0.666373,0.976041,0.665757,-0.095175,-0.088377
28/12/2015 5:21:24 PM,-0.994511,-0.659791,-0.969013,1.003776,0.867305,-0.753472,-0.046363,0.986006,0.984123,1.010906,1.007044,0.781884,0.900385,-1.443628,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.696582,0.570387,0.666260,0.681391,0.644346,-0.608089,-0.244561,-0.119313,0.689150,0.717692,0.680361,0.689143,0.681331,0.666373,0.976041,0.665757,-0.095175,-0.088377
28/12/2015 5:21:25 PM,-0.994511,-0.657820,-0.969013,1.003776,0.867305,-0.764279,-0.046363,0.986734,0.984123,1.010906,1.007044,0.780219,0.899564,-1.443163,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.696582,0.571412,0.666260,0.681391,0.644346,-0.609470,-0.244561,-0.119313,0.689150,0.719194,0.680361,0.689143,0.681331,0.666373,0.976041,0.665757,-0.095175,-0.088377
28/12/2015 5:21:26 PM,-0.994511,-0.660636,-0.969013,1.003776,0.867305,-0.764279,-0.046363,0.986734,0.984123,1.010906,1.007044,0.779552,0.899212,-1.443163,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.693531,0.572820,0.666260,0.681391,0.644346,-0.609470,-0.244561,-0.119313,0.688507,0.730789,0.680361,0.689143,0.681331,0.666373,0.976041,0.665757,-0.095175,-0.088377
28/12/2015 5:21:27 PM,-0.994511,-0.661200,-0.969013,1.003776,0.867305,-0.764279,-0.046363,0.986734,0.984123,1.010906,1.007044,0.781218,0.899212,-1.443628,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.692407,0.573460,0.666260,0.681391,0.644346,-0.609470,-0.244561,-0.119313,0.688507,0.730789,0.680361,0.689143,0.681331,0.666373,0.976041,0.665757,-0.095175,-0.088377
28/12/2015 5:21:28 PM,-0.994511,-0.663453,-0.969013,1.003776,0.867305,-0.764279,-0.046363,0.987046,0.984123,1.010906,1.007044,0.788879,0.900855,-1.441303,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.691766,0.572180,0.666260,0.681391,0.644346,-0.609470,-0.213215,-0.119313,0.688507,0.704165,0.680361,0.689143,0.681331,0.666373,0.976041,0.665757,-0.095175,-0.088377
28/12/2015 5:21:29 PM,-0.994511,-0.664297,-0.969013,1.003776,0.867305,-0.762115,-0.046363,0.987046,0.984123,1.010906,1.007044,0.788879,0.901324,-1.445023,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.644826,0.691766,0.573460,0.666260,0.681391,0.644346,-0.609470,-0.213215,-0.119313,0.688507,0.685484,0.680361,0.682877,0.681331,0.668422,0.976041,0.665757,-0.095175,-0.088377
