timestamp,FIT101,LIT101,MV101,P101,AIT201,AIT202,AIT203,FIT201,MV201,P203,P205,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P402,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,PIT501,PIT502,PIT503,FIT601,P602
28/12/2015 10:00:00 AM,0.913795,-1.043424,1.004537,1.003776,0.881502,-0.459669,-0.315363,0.985798,0.984123,1.010906,1.007044,0.779552,0.894284,0.212475,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624843,0.668484,0.872855,0.666260,0.681391,0.807988,-0.606016,-0.346421,-0.188441,0.662158,0.646622,0.692907,0.696303,0.681331,0.704128,1.069244,0.706602,-0.095175,-0.088377
28/12/2015 10:00:01 AM,0.928904,-1.043142,1.004537,1.003776,0.881502,-0.459669,-0.315363,0.985798,0.984123,1.010906,1.007044,0.779552,0.895574,0.212475,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624843,0.671535,0.872726,0.666260,0.681391,0.807988,-0.606016,-0.346421,-0.188441,0.662158,0.676682,0.692907,0.696303,0.681331,0.704128,1.069244,0.707552,-0.095175,-0.088377
28/12/2015 10:00:02 AM,0.962648,-1.043424,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.983303,0.984123,1.010906,1.007044,0.773557,0.895926,0.216195,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624843,0.671535,0.872214,0.666260,0.681391,0.807988,-0.606016,-0.346421,-0.188441,0.661676,0.670669,0.692907,0.702120,0.681331,0.704274,1.069244,0.707552,-0.095175,-0.088377
28/12/2015 10:00:03 AM,0.998155,-1.042579,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.983303,0.984123,1.010906,1.007044,0.773557,0.895926,0.219917,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624843,0.669928,0.871958,0.666260,0.681391,0.807988,-0.608780,-0.346421,-0.188441,0.661676,0.649198,0.692907,0.702120,0.681331,0.704274,1.069244,0.706792,-0.095175,-0.088377
28/12/2015 10:00:04 AM,1.025604,-1.038917,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.983927,0.984123,1.010906,1.007044,0.773557,0.895926,0.223172,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624843,0.669928,0.873367,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.661676,0.649198,0.692907,0.702120,0.681331,0.704274,1.069244,0.705463,-0.095175,-0.088377
28/12/2015 10:00:05 AM,1.057081,-1.036101,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.984758,0.984123,1.010906,1.007044,0.773557,0.894753,0.224101,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.626481,0.669928,0.874775,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.661676,0.635027,0.692907,0.702120,0.681331,0.703103,1.069244,0.705463,-0.095175,-0.088377
28/12/2015 10:00:06 AM,1.078989,-1.034411,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.984758,0.984123,1.010906,1.007044,0.773557,0.897217,0.222241,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.626481,0.667841,0.875159,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.661676,0.630732,0.692907,0.702120,0.681331,0.701640,1.069244,0.705463,-0.095175,-0.088377
28/12/2015 10:00:07 AM,1.090825,-1.033565,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.982886,0.984123,1.010906,1.007044,0.773557,0.897217,0.225497,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.626481,0.667841,0.876312,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.661676,0.617636,0.692907,0.702120,0.681331,0.701640,1.069244,0.705463,-0.095175,-0.088377
28/12/2015 10:00:08 AM,1.093596,-1.031593,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.982886,0.984123,1.010906,1.007044,0.770559,0.897217,0.229218,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.626481,0.667360,0.877208,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.661676,0.631162,0.692907,0.702120,0.681331,0.704567,1.069244,0.705463,-0.095175,-0.088377
28/12/2015 10:00:09 AM,1.089063,-1.034692,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.982886,0.984123,1.010906,1.007044,0.770559,0.897217,0.225497,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.626481,0.667360,0.877977,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.665211,0.649198,0.692907,0.701225,0.681331,0.704567,1.069244,0.706223,-0.095175,-0.088377
28/12/2015 10:00:10 AM,1.073702,-1.034411,1.004537,1.003776,0.881502,-0.472634,-0.315363,0.982886,0.984123,1.010906,1.007044,0.773224,0.897217,0.229218,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.626481,0.670892,0.879001,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.665371,0.640824,0.692907,0.698541,0.681331,0.706323,1.069244,0.709262,-0.095175,-0.088377
28/12/2015 10:00:11 AM,1.066902,-1.036945,1.004537,1.003776,0.881502,-0.489914,-0.315363,0.982886,0.984123,1.010906,1.007044,0.777221,0.897217,0.224567,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.672498,0.879001,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.665371,0.650916,0.692907,0.693618,0.681331,0.707055,1.069244,0.711353,-0.095175,-0.088377
28/12/2015 10:00:12 AM,1.062369,-1.039199,1.004537,1.003776,0.881502,-0.498557,-0.315363,0.982886,0.984123,1.010906,1.007044,0.780219,0.897217,0.228287,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.673943,0.879897,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.666497,0.640180,0.692907,0.688248,0.681331,0.707055,1.069244,0.711353,-0.095175,-0.088377
28/12/2015 10:00:13 AM,1.049275,-1.042015,1.004537,1.003776,0.881502,-0.498557,-0.315363,0.982886,0.984123,1.010906,1.007044,0.783883,0.897217,0.232474,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.673943,0.879001,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.188441,0.667781,0.634169,0.692907,0.688248,0.681331,0.707055,1.069244,0.711353,-0.095175,-0.088377
28/12/2015 10:00:14 AM,1.040712,-1.044269,1.004537,1.003776,0.881502,-0.498557,-0.315363,0.982886,0.984123,1.010906,1.007044,0.783883,0.896748,0.237124,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.673943,0.879257,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.172488,0.667781,0.652204,0.692907,0.688248,0.681331,0.707055,1.069244,0.711353,-0.095175,-0.088377
28/12/2015 10:00:15 AM,1.024596,-1.044832,1.004537,1.003776,0.881502,-0.498557,-0.315363,0.982886,0.984123,1.010906,1.007044,0.778553,0.896748,0.237124,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.673943,0.880666,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.172488,0.667781,0.652204,0.692907,0.688248,0.681331,0.707055,1.069244,0.711353,-0.095175,-0.088377
28/12/2015 10:00:16 AM,1.015782,-1.044551,1.004537,1.003776,0.881502,-0.498557,-0.315363,0.982886,0.984123,1.010906,1.007044,0.775555,0.894518,0.240380,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.673943,0.881050,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.172488,0.668906,0.666589,0.698990,0.688248,0.681331,0.707055,1.069244,0.710022,-0.095175,-0.088377
28/12/2015 10:00:17 AM,0.998155,-1.044551,1.004537,1.003776,0.881502,-0.498557,-0.316991,0.981327,0.984123,1.010906,1.007044,0.773224,0.893345,0.242240,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.672176,0.881946,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.172488,0.668906,0.666589,0.702792,0.696751,0.681331,0.707055,1.069244,0.710022,-0.095175,-0.088377
28/12/2015 10:00:18 AM,0.988334,-1.044832,1.004537,1.003776,0.881502,-0.498557,-0.331669,0.981327,0.984123,1.010906,1.007044,0.773224,0.892993,0.239449,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.671695,0.884123,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.172488,0.668906,0.655211,0.702792,0.700331,0.681331,0.707055,1.069244,0.710022,-0.095175,-0.088377
28/12/2015 10:00:19 AM,0.973224,-1.044551,1.004537,1.003776,0.881502,-0.498557,-0.331669,0.981327,0.984123,1.010906,1.007044,0.773224,0.892993,0.240380,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.671374,0.884379,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.172488,0.668906,0.661007,0.702792,0.700331,0.681331,0.707055,1.069244,0.710022,-0.095175,-0.088377
28/12/2015 10:00:20 AM,0.962648,-1.044269,1.004537,1.003776,0.881502,-0.498557,-0.331669,0.981327,0.984123,1.010906,1.007044,0.773224,0.894753,0.243170,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.671374,0.884892,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.183124,0.668906,0.651989,0.702792,0.700331,0.681331,0.707055,1.069244,0.710022,-0.095175,-0.088377
28/12/2015 10:00:21 AM,0.950309,-1.045677,1.004537,1.003776,0.881502,-0.498557,-0.315363,0.981327,0.984123,1.010906,1.007044,0.773224,0.895926,0.240380,-0.075352,0.906011,-0.118310,-0.708123,0.000000,0.900185,0.340933,-0.624516,0.671374,0.884892,0.666260,0.681391,0.807988,-0.612236,-0.346421,-0.183124,0.668906,0.649413,0.702792,0.700331,0.681331,0.707055,1.069244,0.710022,-0.095175,-0.088377
