timestamp,FIT101,LIT101,MV101,P101,AIT201,AIT202,AIT203,FIT201,MV201,P203,P205,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P402,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,PIT501,PIT502,PIT503,FIT601,P602
31/12/2015 4:07:51 AM,-0.994511,1.045149,-0.969013,-0.996238,-1.216096,1.009364,0.077538,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.901706,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.476397,-1.478425,-1.440854,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.494879,-0.096051,-0.088377
31/12/2015 4:07:52 AM,-0.994511,1.046840,-0.969013,-0.996238,-1.216096,1.009364,0.077538,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.905421,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.476397,-1.478425,-1.440598,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
31/12/2015 4:07:53 AM,-0.994511,1.043178,-0.969013,-0.996238,-1.216096,1.009364,0.077538,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.903563,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.477707,-1.478425,-1.440854,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
31/12/2015 4:07:54 AM,-0.994511,1.043741,-0.969013,-0.996238,-1.216096,1.009364,0.077538,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.904492,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.477707,-1.478425,-1.440854,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
31/12/2015 4:07:55 AM,-0.994511,1.043178,-0.969013,-0.996238,-1.216096,1.009364,0.077538,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.901706,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.477707,-1.478425,-1.440726,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
31/12/2015 4:07:56 AM,-0.994511,1.044023,-0.969013,-0.996238,-1.216096,1.009364,0.077538,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.904028,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.477707,-1.478425,-1.439445,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
31/12/2015 4:07:57 AM,-0.994511,1.044023,-0.969013,-0.996238,-1.216096,1.009364,0.077538,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.899848,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.477707,-1.478425,-1.439317,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
31/12/2015 4:07:58 AM,-0.994511,1.044305,-0.969013,-0.996238,-1.216096,1.018007,0.062866,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.900777,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.477707,-1.478425,-1.440213,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
31/12/2015 4:07:59 AM,-0.994511,1.044305,-0.969013,-0.996238,-1.216096,1.018007,0.062866,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.897050,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.477707,-1.478425,-1.440213,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
31/12/2015 4:08:00 AM,-0.994511,1.041770,-0.969013,-0.996238,-1.216096,1.018007,0.062866,-0.998658,-0.990160,-0.989212,-0.993005,-1.067470,-1.127156,0.899383,-0.075352,-1.055787,-0.118310,1.342522,0.000000,-1.110883,-1.029323,1.477707,-1.478425,-1.441366,-1.500915,-1.467586,-0.855365,2.142548,0.249018,0.042873,-1.497488,-1.496431,-1.487809,-1.453980,-1.467716,-1.493550,-1.330769,-1.495259,-0.096051,-0.088377
